model,location,target_type,forecast_date,horizon,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,target_end_date
UMass-MechBayes,PL,Deaths,2022-02-07,3,1719.53565217391,1400.30434782609,0,319.231304347826,1,0,0,2485,2022-02-26
epiforecasts-EpiNow2,PL,Deaths,2022-02-07,3,1432.30217391304,975.95652173913,0,456.345652173913,0.9,0,1,2461,2022-02-26
EuroCOVIDhub-baseline,PL,Deaths,2022-02-07,4,136.302173913044,24.8695652173913,0,111.432608695652,0.3,1,1,182,2022-03-05
ICM-agentModel,PL,Deaths,2022-02-07,4,740.687826086957,659.826086956522,0,80.8617391304348,1,0,0,1028,2022-03-05
IEM_Health-CovidProject,PL,Deaths,2022-02-07,4,152.932173913043,0,12.3478260869565,140.584347826087,-0.2,1,1,154,2022-03-05
ILM-EKF,PL,Deaths,2022-02-07,4,353.915217391304,94,0,259.915217391304,0.5,1,1,530,2022-03-05
ITWW-county_repro,PL,Deaths,2022-02-07,4,1093.18260869565,1067.65217391304,0,25.5304347826087,1,0,0,1176,2022-03-05
MIT_CovidAnalytics-DELPHI,PL,Deaths,2022-02-07,4,183.641739130435,0,84.1739130434783,99.4678260869565,-0.6,0,1,372,2022-03-05
MOCOS-agent1,PL,Deaths,2022-02-07,4,36.4047826086957,0.565217391304348,0,35.8395652173913,0.1,1,1,13,2022-03-05
MUNI-ARIMA,PL,Deaths,2022-02-07,4,136.64652173913,0,1.08695652173913,135.559565217391,-0.1,1,1,25,2022-03-05
RobertWalraven-ESG,PL,Deaths,2022-02-07,4,119.725652173913,26.2608695652174,0,93.4647826086957,0.4,1,1,182,2022-03-05
UMass-MechBayes,PL,Deaths,2022-02-07,4,2602.66391304348,2186.65217391304,0,416.011739130435,1,0,0,3617,2022-03-05
epiforecasts-EpiNow2,PL,Deaths,2022-02-07,4,823.551739130435,416.869565217391,0,406.682173913044,0.7,0,1,1458,2022-03-05
EuroCOVIDhub-baseline,CZ,Cases,2022-02-14,1,33028.1347826087,31923.5652173913,0,1104.56956521739,0.98,0,0,42310,2022-02-19
IEM_Health-CovidProject,CZ,Cases,2022-02-14,1,14783.2643478261,5138.78260869565,0,9644.48173913044,0.5,1,1,26042,2022-02-19
ILM-EKF,CZ,Cases,2022-02-14,1,8619.54826086956,0,3653.26086956522,4966.28739130435,-0.5,1,1,16235,2022-02-19
MUNI-ARIMA,CZ,Cases,2022-02-14,1,50015.2291304348,0,48473.4782608696,1541.75086956522,-1,0,0,59648,2022-02-19
MUNI_DMS-SEIAR,CZ,Cases,2022-02-14,1,41665.9265217391,0,32598.4782608696,9067.44826086956,-0.9,0,1,70087,2022-02-19
RobertWalraven-ESG,CZ,Cases,2022-02-14,1,55566.0321739131,47183.6086956522,0,8382.42347826087,0.98,0,0,84391,2022-02-19
epiforecasts-EpiNow2,CZ,Cases,2022-02-14,1,27688.4773913043,2193.04347826087,0,25495.4339130435,0.2,1,1,26136,2022-02-19
epiforecasts-weeklygrowth,CZ,Cases,2022-02-14,1,8303.21739130435,154.260869565217,0,8148.95652173913,0.1,1,1,3548,2022-02-19
EuroCOVIDhub-baseline,CZ,Cases,2022-02-14,2,74627.0773913043,72137.9130434783,0,2489.16434782609,1,0,0,91218,2022-02-26
IEM_Health-CovidProject,CZ,Cases,2022-02-14,2,30052.0695652174,19465.1304347826,0,10586.9391304348,0.8,0,1,53522,2022-02-26
ILM-EKF,CZ,Cases,2022-02-14,2,7497.39043478261,0,209.217391304348,7288.17304347826,-0.2,1,1,4464,2022-02-26
MUNI-ARIMA,CZ,Cases,2022-02-14,2,65929.9113043478,0,64662.347826087,1267.56347826087,-1,0,0,74580,2022-02-26
MUNI_DMS-SEIAR,CZ,Cases,2022-02-14,2,15529.807826087,0,7653.30434782609,7876.50347826087,-0.6,0,1,29370,2022-02-26
RobertWalraven-ESG,CZ,Cases,2022-02-14,2,80621.5695652174,69445,0,11176.5695652174,0.98,0,0,119677,2022-02-26
epiforecasts-EpiNow2,CZ,Cases,2022-02-14,2,24207.5652173913,0,17558.3913043478,6649.17391304348,-0.8,0,1,47019,2022-02-26
epiforecasts-weeklygrowth,CZ,Cases,2022-02-14,2,16828.9565217391,4604.52173913044,0,12224.4347826087,0.5,1,1,24456,2022-02-26
EuroCOVIDhub-baseline,CZ,Cases,2022-02-14,3,87414.3604347826,83669.652173913,0,3744.70826086957,1,0,0,108208,2022-03-05
IEM_Health-CovidProject,CZ,Cases,2022-02-14,3,28560.8204347826,17225.9565217391,0,11334.8639130435,0.8,0,1,51659,2022-03-05
ILM-EKF,CZ,Cases,2022-02-14,3,9519.64956521739,0,1577.21739130435,7942.43217391305,-0.3,1,1,12912,2022-03-05
MUNI-ARIMA,CZ,Cases,2022-02-14,3,62589.2956521739,0,62445.9130434783,143.382608695652,-1,0,0,66554,2022-03-05
MUNI_DMS-SEIAR,CZ,Cases,2022-02-14,3,11952.3456521739,0,5542.47826086957,6409.86739130435,-0.6,0,1,22467,2022-03-05
RobertWalraven-ESG,CZ,Cases,2022-02-14,3,76257.9852173913,62287.2608695652,0,13970.7243478261,0.95,0,0,122125,2022-03-05
epiforecasts-EpiNow2,CZ,Cases,2022-02-14,3,56839.5786956522,0,55926.1304347826,913.448260869565,-1,0,0,62131,2022-03-05
epiforecasts-weeklygrowth,CZ,Cases,2022-02-14,3,19955.4347826087,3296.60869565217,0,16658.8260869565,0.4,1,1,24546,2022-03-05
EuroCOVIDhub-baseline,CZ,Cases,2022-02-14,4,88706.5943478261,83947.5652173913,0,4759.02913043478,1,0,0,112460,2022-03-12
IEM_Health-CovidProject,CZ,Cases,2022-02-14,4,21506.0465217391,9071.30434782609,0,12434.742173913,0.6,0,1,37312,2022-03-12
ILM-EKF,CZ,Cases,2022-02-14,4,13591.6304347826,0,5897.86956521739,7693.76086956522,-0.5,1,1,25967,2022-03-12
MUNI-ARIMA,CZ,Cases,2022-02-14,4,55062.6260869565,0,54778.0869565217,284.539130434783,-1,0,0,62302,2022-03-12
MUNI_DMS-SEIAR,CZ,Cases,2022-02-14,4,15905.1982608696,0,11031.7826086957,4873.41565217391,-0.8,0,1,28783,2022-03-12
RobertWalraven-ESG,CZ,Cases,2022-02-14,4,64580.4369565218,47823.0869565217,0,16757.35,0.9,0,1,112131,2022-03-12
epiforecasts-EpiNow2,CZ,Cases,2022-02-14,4,61984.1960869565,0,61953.6086956522,30.5873913043478,-1,0,0,62179,2022-03-12
epiforecasts-weeklygrowth,CZ,Cases,2022-02-14,4,22641.3608695652,1499.73913043478,0,21141.6217391304,0.2,1,1,17898,2022-03-12
EuroCOVIDhub-baseline,CZ,Deaths,2022-02-14,1,41.7869565217391,0,29.0434782608696,12.7434782608696,-0.7,0,1,68,2022-02-19
IEM_Health-CovidProject,CZ,Deaths,2022-02-14,1,49.3226086956522,37.3478260869565,0,11.9747826086957,0.9,0,1,83,2022-02-19
ILM-EKF,CZ,Deaths,2022-02-14,1,76.9239130434783,0,0.956521739130435,75.9673913043478,-0.1,1,1,22,2022-02-19
MUNI-ARIMA,CZ,Deaths,2022-02-14,1,21.7513043478261,0,0.91304347826087,20.8382608695652,-0.2,1,1,11,2022-02-19
MUNI_DMS-SEIAR,CZ,Deaths,2022-02-14,1,102.433913043478,0,36.3478260869565,66.0860869565218,-0.5,1,1,192,2022-02-19
RobertWalraven-ESG,CZ,Deaths,2022-02-14,1,38.6695652173913,0,26.5217391304348,12.1478260869565,-0.8,0,1,70,2022-02-19
UMass-MechBayes,CZ,Deaths,2022-02-14,1,19.6204347826087,0.826086956521739,0,18.794347826087,0.2,1,1,13,2022-02-19
EuroCOVIDhub-baseline,CZ,Deaths,2022-02-14,2,27.1895652173913,0,1.34782608695652,25.8417391304348,-0.2,1,1,15,2022-02-26
IEM_Health-CovidProject,CZ,Deaths,2022-02-14,2,258.296086956522,236.04347826087,0,22.2526086956522,1,0,0,325,2022-02-26
ILM-EKF,CZ,Deaths,2022-02-14,2,119.58347826087,2.60869565217391,0,116.974782608696,0.2,1,1,56,2022-02-26
MUNI-ARIMA,CZ,Deaths,2022-02-14,2,48.9126086956522,9.43478260869565,0,39.4778260869565,0.4,1,1,67,2022-02-26
MUNI_DMS-SEIAR,CZ,Deaths,2022-02-14,2,115.387391304348,0,67.5652173913043,47.8221739130435,-0.7,0,1,234,2022-02-26
RobertWalraven-ESG,CZ,Deaths,2022-02-14,2,19.2904347826087,0,3.1304347826087,16.16,-0.3,1,1,26,2022-02-26
UMass-MechBayes,CZ,Deaths,2022-02-14,2,23.72,5.60869565217391,0,18.1113043478261,0.4,1,1,37,2022-02-26
EuroCOVIDhub-baseline,CZ,Deaths,2022-02-14,3,37.0939130434783,1.52173913043478,0,35.5721739130435,0.2,1,1,21,2022-03-05
IEM_Health-CovidProject,CZ,Deaths,2022-02-14,3,505.530869565217,460.869565217391,0,44.6613043478261,1,0,0,626,2022-03-05
ILM-EKF,CZ,Deaths,2022-02-14,3,142.951739130435,5.78260869565217,0,137.169130434783,0.2,1,1,83,2022-03-05
MUNI-ARIMA,CZ,Deaths,2022-02-14,3,77.2186956521739,20.304347826087,0,56.914347826087,0.4,1,1,119,2022-03-05
MUNI_DMS-SEIAR,CZ,Deaths,2022-02-14,3,130.646956521739,0,95.8260869565217,34.8208695652174,-0.8,0,1,252,2022-03-05
RobertWalraven-ESG,CZ,Deaths,2022-02-14,3,23.1734782608696,0,2.95652173913043,20.2169565217391,-0.3,1,1,28,2022-03-05
UMass-MechBayes,CZ,Deaths,2022-02-14,3,17.0639130434783,0,0.130434782608696,16.9334782608696,-0.1,1,1,3,2022-03-05
EuroCOVIDhub-baseline,CZ,Deaths,2022-02-14,4,68.8326086956522,25.9565217391304,0,42.8760869565217,0.5,1,1,121,2022-03-12
IEM_Health-CovidProject,CZ,Deaths,2022-02-14,4,853.061304347826,752.086956521739,0,100.974347826087,1,0,0,1076,2022-03-12
ILM-EKF,CZ,Deaths,2022-02-14,4,127.596956521739,8.95652173913044,0,118.640434782609,0.3,1,1,98,2022-03-12
MUNI-ARIMA,CZ,Deaths,2022-02-14,4,130.01652173913,58.7391304347826,0,71.2773913043478,0.6,0,1,231,2022-03-12
MUNI_DMS-SEIAR,CZ,Deaths,2022-02-14,4,90.91,0,65,25.91,-0.8,0,1,183,2022-03-12
RobertWalraven-ESG,CZ,Deaths,2022-02-14,4,27.794347826087,3.56521739130435,0,24.2291304347826,0.3,1,1,34,2022-03-12
UMass-MechBayes,CZ,Deaths,2022-02-14,4,15.6552173913043,1.56521739130435,0,14.09,0.3,1,1,16,2022-03-12
CovidMetrics-epiBATS,DE,Cases,2022-02-14,1,5017.29608695652,0,2459.47826086957,2557.81782608696,-0.6,0,1,9428,2022-02-19
EuroCOVIDhub-baseline,DE,Cases,2022-02-14,1,59044.7469565218,55731.0434782609,0,3313.70347826087,0.95,0,0,80040,2022-02-19
FIAS_FZJ-Epi1Ger,DE,Cases,2022-02-14,1,84984.8973913044,65677.6086956522,0,19307.2886956522,0.95,0,0,134871,2022-02-19
HZI-AgeExtendedSEIR,DE,Cases,2022-02-14,1,31506.5504347826,0,3710.65217391304,27795.8982608696,-0.3,1,1,30895,2022-02-19
IEM_Health-CovidProject,DE,Cases,2022-02-14,1,86032.0639130435,1659.82608695652,0,84372.237826087,0.1,1,1,38176,2022-02-19
ILM-EKF,DE,Cases,2022-02-14,1,46383.7617391304,5101.5652173913,0,41282.1965217391,0.3,1,1,52282,2022-02-19
ITWW-county_repro,DE,Cases,2022-02-14,1,249043.796956522,244531.260869565,0,4512.53608695652,1,0,0,265487,2022-02-19
MUNI-ARIMA,DE,Cases,2022-02-14,1,15879.7534782609,2673.73913043478,0,13206.0143478261,0.3,1,1,18292,2022-02-19
RobertWalraven-ESG,DE,Cases,2022-02-14,1,173235.076086957,135605.565217391,0,37629.5108695652,0.9,0,1,289922,2022-02-19
epiforecasts-EpiNow2,DE,Cases,2022-02-14,1,113450.133913043,0,1217.95652173913,112232.177391304,-0.1,1,1,28013,2022-02-19
epiforecasts-weeklygrowth,DE,Cases,2022-02-14,1,130036.130434783,32002.652173913,0,98033.4782608696,0.4,1,1,193723,2022-02-19
itwm-dSEIR,DE,Cases,2022-02-14,1,82535.4304347826,0,12720.3913043478,69815.0391304348,-0.3,1,1,108189,2022-02-19
CovidMetrics-epiBATS,DE,Cases,2022-02-14,2,6898.2447826087,0,172.04347826087,6726.20130434783,-0.1,1,1,3957,2022-02-26
EuroCOVIDhub-baseline,DE,Cases,2022-02-14,2,138340.767826087,131549.652173913,0,6791.11565217391,0.98,0,0,183294,2022-02-26
FIAS_FZJ-Epi1Ger,DE,Cases,2022-02-14,2,169176.717391304,139624.869565217,0,29551.847826087,1,0,0,244178,2022-02-26
HZI-AgeExtendedSEIR,DE,Cases,2022-02-14,2,108360.367391304,0,48279.6086956522,60080.7586956522,-0.5,1,1,191831,2022-02-26
IEM_Health-CovidProject,DE,Cases,2022-02-14,2,124944.10173913,21318.5217391304,0,103625.58,0.3,1,1,172404,2022-02-26
ILM-EKF,DE,Cases,2022-02-14,2,119440.605652174,20052.652173913,0,99387.9534782609,0.3,1,1,159065,2022-02-26
ITWW-county_repro,DE,Cases,2022-02-14,2,533209.558695652,524538.608695652,0,8670.95,1,0,0,564358,2022-02-26
MUNI-ARIMA,DE,Cases,2022-02-14,2,27077.0882608696,0,456.695652173913,26620.3926086957,-0.1,1,1,10504,2022-02-26
RobertWalraven-ESG,DE,Cases,2022-02-14,2,240713.196086957,190540.47826087,0,50172.717826087,0.95,0,0,398455,2022-02-26
epiforecasts-EpiNow2,DE,Cases,2022-02-14,2,425319.355217391,0,367786.565217391,57532.79,-1,0,0,658485,2022-02-26
epiforecasts-weeklygrowth,DE,Cases,2022-02-14,2,222097.086956522,59251.8695652174,0,162845.217391304,0.5,1,1,346977,2022-02-26
itwm-dSEIR,DE,Cases,2022-02-14,2,267895.16173913,0,24267,243628.16173913,-0.2,1,1,292779,2022-02-26
CovidMetrics-epiBATS,DE,Cases,2022-02-14,3,12736.6947826087,0,1042.4347826087,11694.26,-0.2,1,1,12590,2022-03-05
EuroCOVIDhub-baseline,DE,Cases,2022-02-14,3,180986.375652174,171027.52173913,0,9958.85391304348,0.98,0,0,243439,2022-03-05
FIAS_FZJ-Epi1Ger,DE,Cases,2022-02-14,3,180964.564782609,143772.695652174,0,37191.8691304348,1,0,0,272634,2022-03-05
HZI-AgeExtendedSEIR,DE,Cases,2022-02-14,3,172963.16826087,0,53399.1304347826,119564.037826087,-0.4,1,1,315934,2022-03-05
IEM_Health-CovidProject,DE,Cases,2022-02-14,3,170557.826521739,38333.0869565217,0,132224.739565217,0.4,1,1,259047,2022-03-05
ILM-EKF,DE,Cases,2022-02-14,3,187366.444347826,22870.0434782609,0,164496.400869565,0.3,1,1,209931,2022-03-05
ITWW-county_repro,DE,Cases,2022-02-14,3,807438.819565218,794303.608695652,0,13135.2108695652,1,0,0,854281,2022-03-05
MUNI-ARIMA,DE,Cases,2022-02-14,3,51497.5926086957,0,12534.7826086957,38962.81,-0.4,1,1,78786,2022-03-05
RobertWalraven-ESG,DE,Cases,2022-02-14,3,220956.695652174,158240.782608696,0,62715.9130434783,0.9,0,1,391516,2022-03-05
epiforecasts-EpiNow2,DE,Cases,2022-02-14,3,845598.320869565,0,819621.304347826,25977.0165217391,-1,0,0,975466,2022-03-05
epiforecasts-weeklygrowth,DE,Cases,2022-02-14,3,298256.260869565,63037.1304347826,0,235219.130434783,0.4,1,1,427122,2022-03-05
itwm-dSEIR,DE,Cases,2022-02-14,3,431234.781304348,0,37161.3043478261,394073.476956522,-0.2,1,1,512732,2022-03-05
CovidMetrics-epiBATS,DE,Cases,2022-02-14,4,204201.736521739,0,187314,16887.7365217391,-1,0,0,263500,2022-03-12
EuroCOVIDhub-baseline,DE,Cases,2022-02-14,4,29733.1782608696,16964.7391304348,0,12768.4391304348,0.7,0,1,50549,2022-03-12
FIAS_FZJ-Epi1Ger,DE,Cases,2022-02-14,4,42170.99,519.478260869565,0,41651.5117391304,0.1,1,1,11948,2022-03-12
HZI-AgeExtendedSEIR,DE,Cases,2022-02-14,4,306052.926086957,0,127768.086956522,178284.839130435,-0.5,1,1,690602,2022-03-12
IEM_Health-CovidProject,DE,Cases,2022-02-14,4,175390.672608696,1014.17391304348,0,174376.498695652,0.1,1,1,23326,2022-03-12
ILM-EKF,DE,Cases,2022-02-14,4,235468.807391304,0,34.5652173913044,235434.242173913,-0.1,1,1,795,2022-03-12
ITWW-county_repro,DE,Cases,2022-02-14,4,891072.006086957,872924.869565217,0,18147.1365217391,1,0,0,955196,2022-03-12
MUNI-ARIMA,DE,Cases,2022-02-14,4,179554.937391304,0,127344.217391304,52210.72,-0.8,0,1,320147,2022-03-12
RobertWalraven-ESG,DE,Cases,2022-02-14,4,86537.0034782609,11277.9130434783,0,75259.0904347826,0.3,1,1,105356,2022-03-12
epiforecasts-EpiNow2,DE,Cases,2022-02-14,4,1205611.92434783,0,1196759.47826087,8852.44608695652,-1,0,0,1263140,2022-03-12
epiforecasts-weeklygrowth,DE,Cases,2022-02-14,4,320577.652173913,16638.9565217391,0,303938.695652174,0.2,1,1,234232,2022-03-12
itwm-dSEIR,DE,Cases,2022-02-14,4,602993.433913044,0,73339.9130434783,529653.520869565,-0.2,1,1,923774,2022-03-12
EuroCOVIDhub-baseline,DE,Deaths,2022-02-14,1,67.7573913043478,0,29.0434782608696,38.7139130434783,-0.6,0,1,96,2022-02-19
FIAS_FZJ-Epi1Ger,DE,Deaths,2022-02-14,1,26.75,16.7826086956522,0,9.96739130434782,0.8,0,1,48,2022-02-19
HZI-AgeExtendedSEIR,DE,Deaths,2022-02-14,1,64.9469565217391,0,7.56521739130435,57.3817391304348,-0.3,1,1,54,2022-02-19
IEM_Health-CovidProject,DE,Deaths,2022-02-14,1,109.635217391304,0,9.73913043478261,99.8960869565217,-0.2,1,1,110,2022-02-19
ILM-EKF,DE,Deaths,2022-02-14,1,312.526956521739,6.34782608695652,0,306.179130434783,0.1,1,1,146,2022-02-19
ITWW-county_repro,DE,Deaths,2022-02-14,1,8.14652173913044,0.260869565217391,0,7.88565217391304,0.1,1,1,6,2022-02-19
MUNI-ARIMA,DE,Deaths,2022-02-14,1,43.71,0,4.08695652173913,39.6230434782609,-0.2,1,1,62,2022-02-19
RobertWalraven-ESG,DE,Deaths,2022-02-14,1,59.4917391304348,0,22.9565217391304,36.5352173913043,-0.5,1,1,108,2022-02-19
UMass-MechBayes,DE,Deaths,2022-02-14,1,171.512608695652,73.2173913043478,0,98.2952173913043,0.6,0,1,302,2022-02-19
itwm-dSEIR,DE,Deaths,2022-02-14,1,108.89,4.91304347826087,0,103.976956521739,0.2,1,1,79,2022-02-19
EuroCOVIDhub-baseline,DE,Deaths,2022-02-14,2,108.747826086957,0,34,74.7478260869565,-0.4,1,1,162,2022-02-26
FIAS_FZJ-Epi1Ger,DE,Deaths,2022-02-14,2,24.3647826086957,4,0,20.3647826086957,0.3,1,1,30,2022-02-26
HZI-AgeExtendedSEIR,DE,Deaths,2022-02-14,2,94.7073913043478,0,4.04347826086957,90.6639130434783,-0.2,1,1,47,2022-02-26
IEM_Health-CovidProject,DE,Deaths,2022-02-14,2,137.139565217391,0,0.91304347826087,136.22652173913,-0.1,1,1,21,2022-02-26
ILM-EKF,DE,Deaths,2022-02-14,2,521.870434782609,21.1739130434783,0,500.69652173913,0.2,1,1,311,2022-02-26
ITWW-county_repro,DE,Deaths,2022-02-14,2,124.746956521739,115.608695652174,0,9.13826086956522,1,0,0,157,2022-02-26
MUNI-ARIMA,DE,Deaths,2022-02-14,2,71.5117391304348,0,5.91304347826087,65.5986956521739,-0.2,1,1,72,2022-02-26
RobertWalraven-ESG,DE,Deaths,2022-02-14,2,88.6034782608696,0,39.8695652173913,48.7339130434783,-0.6,0,1,165,2022-02-26
UMass-MechBayes,DE,Deaths,2022-02-14,2,143.969130434783,44.3913043478261,0,99.5778260869565,0.5,1,1,253,2022-02-26
itwm-dSEIR,DE,Deaths,2022-02-14,2,233.695652173913,0.826086956521739,0,232.869565217391,0.1,1,1,19,2022-02-26
EuroCOVIDhub-baseline,DE,Deaths,2022-02-14,3,138.139565217391,0,36.4347826086957,101.704782608696,-0.4,1,1,208,2022-03-05
FIAS_FZJ-Epi1Ger,DE,Deaths,2022-02-14,3,30.2269565217391,0,0.304347826086957,29.9226086956522,-0.1,1,1,7,2022-03-05
HZI-AgeExtendedSEIR,DE,Deaths,2022-02-14,3,160.968695652174,0,20.2608695652174,140.707826086957,-0.3,1,1,184,2022-03-05
IEM_Health-CovidProject,DE,Deaths,2022-02-14,3,202.504347826087,10.7391304347826,0,191.765217391304,0.2,1,1,163,2022-03-05
ILM-EKF,DE,Deaths,2022-02-14,3,696.98347826087,28.6086956521739,0,668.374782608696,0.2,1,1,402,2022-03-05
ITWW-county_repro,DE,Deaths,2022-02-14,3,288.151739130435,276.695652173913,0,11.4560869565217,1,0,0,328,2022-03-05
MUNI-ARIMA,DE,Deaths,2022-02-14,3,102.217391304348,4.60869565217391,0,97.6086956521739,0.2,1,1,72,2022-03-05
RobertWalraven-ESG,DE,Deaths,2022-02-14,3,138.739130434783,0,77.8695652173913,60.8695652173913,-0.7,0,1,261,2022-03-05
UMass-MechBayes,DE,Deaths,2022-02-14,3,90.175652173913,1,0,89.1756521739131,0.1,1,1,23,2022-03-05
itwm-dSEIR,DE,Deaths,2022-02-14,3,304.190869565217,0,14.3913043478261,289.799565217391,-0.2,1,1,233,2022-03-05
EuroCOVIDhub-baseline,DE,Deaths,2022-02-14,4,166.019130434783,0,43.695652173913,122.32347826087,-0.4,1,1,259,2022-03-12
FIAS_FZJ-Epi1Ger,DE,Deaths,2022-02-14,4,52.5286956521739,0,15.304347826087,37.224347826087,-0.4,1,1,90,2022-03-12
HZI-AgeExtendedSEIR,DE,Deaths,2022-02-14,4,235.324782608696,0,43.0869565217391,192.237826086957,-0.3,1,1,313,2022-03-12
IEM_Health-CovidProject,DE,Deaths,2022-02-14,4,309.189565217391,27.6086956521739,0,281.580869565217,0.3,1,1,299,2022-03-12
ILM-EKF,DE,Deaths,2022-02-14,4,823.726521739131,24.9130434782609,0,798.81347826087,0.2,1,1,395,2022-03-12
ITWW-county_repro,DE,Deaths,2022-02-14,4,476.520869565217,461.826086956522,0,14.6947826086957,1,0,0,526,2022-03-12
MUNI-ARIMA,DE,Deaths,2022-02-14,4,151.254347826087,14.1739130434783,0,137.080434782609,0.3,1,1,162,2022-03-12
RobertWalraven-ESG,DE,Deaths,2022-02-14,4,218.324782608696,0,145.304347826087,73.0204347826087,-0.8,0,1,398,2022-03-12
UMass-MechBayes,DE,Deaths,2022-02-14,4,118.958695652174,0,38.6086956521739,80.35,-0.4,1,1,218,2022-03-12
itwm-dSEIR,DE,Deaths,2022-02-14,4,338.626956521739,0,96.4782608695652,242.148695652174,-0.4,1,1,591,2022-03-12
EuroCOVIDhub-baseline,FR,Cases,2022-02-14,1,314441.831304348,306831.304347826,0,7610.52695652174,0.95,0,0,397616,2022-02-19
IEM_Health-CovidProject,FR,Cases,2022-02-14,1,137997.07,57974.1739130435,0,80022.8960869565,0.5,1,1,253828,2022-02-19
ILM-EKF,FR,Cases,2022-02-14,1,33448.3813043478,10430.8695652174,0,23017.5117391304,0.5,1,1,56448,2022-02-19
MUNI-ARIMA,FR,Cases,2022-02-14,1,64737.7626086957,0,54350.2608695652,10387.5017391304,-0.9,0,1,96282,2022-02-19
RobertWalraven-ESG,FR,Cases,2022-02-14,1,186454.936086957,129434.52173913,0,57020.4143478261,0.8,0,1,335530,2022-02-19
epiforecasts-EpiNow2,FR,Cases,2022-02-14,1,46380.2773913043,0,2223.21739130435,44157.06,-0.2,1,1,35038,2022-02-19
epiforecasts-weeklygrowth,FR,Cases,2022-02-14,1,120692.304347826,52302.7391304348,0,68389.5652173913,0.6,0,1,214633,2022-02-19
EuroCOVIDhub-baseline,FR,Cases,2022-02-14,2,435490.506086957,419199.52173913,0,16290.9843478261,0.98,0,0,574925,2022-02-26
IEM_Health-CovidProject,FR,Cases,2022-02-14,2,122141.466521739,43494.652173913,0,78646.8143478261,0.5,1,1,216213,2022-02-26
ILM-EKF,FR,Cases,2022-02-14,2,31489.0134782609,0,1052.82608695652,30436.1873913044,-0.2,1,1,20053,2022-02-26
MUNI-ARIMA,FR,Cases,2022-02-14,2,117766.127391304,0,100874.956521739,16891.1708695652,-0.9,0,1,185314,2022-02-26
RobertWalraven-ESG,FR,Cases,2022-02-14,2,142015.085217391,66217.347826087,0,75797.7373913044,0.6,0,1,265767,2022-02-26
epiforecasts-EpiNow2,FR,Cases,2022-02-14,2,233850.37173913,0,222689,11161.3717391304,-1,0,0,283413,2022-02-26
epiforecasts-weeklygrowth,FR,Cases,2022-02-14,2,131397.739130435,43716.4347826087,0,87681.3043478261,0.5,1,1,211942,2022-02-26
EuroCOVIDhub-baseline,FR,Cases,2022-02-14,3,454663.169130435,430617.869565217,0,24045.2995652174,0.98,0,0,622335,2022-03-05
IEM_Health-CovidProject,FR,Cases,2022-02-14,3,91151.7726086957,14597.7826086957,0,76553.99,0.3,1,1,119097,2022-03-05
ILM-EKF,FR,Cases,2022-02-14,3,60513.09,0,29564.3913043478,30948.6986956522,-0.6,0,1,118727,2022-03-05
MUNI-ARIMA,FR,Cases,2022-02-14,3,146954.163478261,0,126251.304347826,20702.8591304348,-0.9,0,1,237404,2022-03-05
RobertWalraven-ESG,FR,Cases,2022-02-14,3,113045.195217391,20751.0434782609,0,92294.1517391304,0.3,1,1,162984,2022-03-05
epiforecasts-EpiNow2,FR,Cases,2022-02-14,3,329975.891304348,0,328620.826086957,1355.0652173913,-1,0,0,336209,2022-03-05
epiforecasts-weeklygrowth,FR,Cases,2022-02-14,3,125359.869565217,20020.1739130435,0,105339.695652174,0.4,1,1,148352,2022-03-05
EuroCOVIDhub-baseline,FR,Cases,2022-02-14,4,375067.971304348,342716.260869565,0,32351.7104347826,0.95,0,0,553174,2022-03-12
IEM_Health-CovidProject,FR,Cases,2022-02-14,4,79934.9069565218,0,4946.95652173913,74987.9504347826,-0.2,1,1,67502,2022-03-12
ILM-EKF,FR,Cases,2022-02-14,4,155514.765217391,0,127768.347826087,27746.4173913043,-0.9,0,1,276360,2022-03-12
MUNI-ARIMA,FR,Cases,2022-02-14,4,185061.632173913,0,155882,29179.632173913,-0.9,0,1,311886,2022-03-12
RobertWalraven-ESG,FR,Cases,2022-02-14,4,106712.990869565,712.782608695652,0,106000.20826087,0.1,1,1,16394,2022-03-12
epiforecasts-EpiNow2,FR,Cases,2022-02-14,4,417271.43173913,0,417228.347826087,43.0839130434783,-1,0,0,417480,2022-03-12
epiforecasts-weeklygrowth,FR,Cases,2022-02-14,4,125239.304347826,573.521739130435,0,124665.782608696,0.1,1,1,13191,2022-03-12
EuroCOVIDhub-baseline,FR,Deaths,2022-02-14,1,265.131304347826,223,0,42.1313043478261,0.9,0,1,415,2022-02-19
